"source","id","doi","title","authors","journal","published_date","url","abstract"
"pubmed","42726904","10.1371/journal.ppat.1014607","Discovering host-viral protein interactions in autophagy: A LIR discovery pipeline for identifying LC3-interacting region motifs in highly virulent viruses.","Petraccione, Kaylee D; Wahba, Haytham M; Ali, Mohamed G H; Stocker, Timothy; Akhrymuk, Ivan; Swese, Yossira; Sastre, Danuta; Silberfarb, Andrew; O'Maille, Paul E; Omichinski, James G; Kehn-Hall, Kylene","PLoS pathogens","2026-09-11","https://pubmed.ncbi.nlm.nih.gov/42726904/","Hemorrhagic fever virus (HFV) infections are highly fatal, posing a significant global pandemic threat as they continue to emerge in new locations. HFVs and other highly virulent viruses (HVVs), such as Nipah virus, exploit host cell pathways, including the conserved host autophagy pathway, to promote viral replication. The Atg8/microtubule-associated protein 1 light chain 3 (LC3) proteins are necessary for autophagosome formation and maturation. Proteins interact with Atg8-family proteins through LC3-interacting region (LIR) motifs, which is a short linear motif (SLiM) found in intrinsically disordered regions of proteins. The presence of these motifs in viral components suggests they play a role in hijacking or evading the host autophagy pathway, yet the identification of functional LIR motifs in viral proteins remains limited. To address this gap, we developed the LIR Discovery Pipeline (LIR-DP) which integrates amino acid sequence pattern matching, with protein disorder prediction using IUPred3, and modeling with AlphaFold3. Using LIR-DP, we identified 43 putative LIR motifs in 166 proteins from 22 HVVs and predicted that 18 of these LIRs would be functional. In vitro and in cellulo laboratory experiments demonstrated that LIRs from the Marburg virus nucleoprotein, the Nipah virus phosphoprotein, the Ebola virus VP35, and the Rift Valley fever virus NSs protein bind to Atg8/LC3 family proteins. The aromatic amino acid in the first position of each LIR motif was found to be critical for these interactions. We provide evidence for the utility of the LIR-DP in identifying functional LIRs within HVV proteins which may provide valuable insight into the mechanism by which HVVs modulate the autophagy pathway during infection."
"pubmed","42723231","10.1002/cbic.202500967","A Novel SXXLF Motif in the FXR N-Terminal Domain Mediates Coregulator and Interdomain Interactions.","Villalona, Priscilla; Pulahinge, Thilini; Yu, Tracy; Wenning, Jordan; Khan, Sabab Hasan; Frisbie, Crawford Joseph; Magafas, Jill; Barbe, Addison; Okafor, C Denise","Chembiochem : a European journal of chemical biology","2026-09-11","https://pubmed.ncbi.nlm.nih.gov/42723231/","The nuclear receptor (NR) superfamily is comprised of ligand-regulated transcription factors that contain an intrinsically disordered domain at the amino-terminal end, known as the N-terminal domain (NTD). While this poorly conserved domain is known to possess ligand-independent activation function (AF-1), few NTD functions are conserved between NRs. Identified roles in other receptors include androgen receptor (AR), estrogen receptor (ER), and mineralocorticoid receptor (MR). Here, we aim to define the function of the NTD of the farnesoid X receptor (FXR), a crucial regulator of lipid and bile acid metabolism. We show that the NTD engages in interdomain contact with other FXR domains. We also observe that the NTD interacts directly with coregulator proteins. Using mutagenesis, mammalian two-hybrid assays, mammalian one-hybrid assay, and molecular dynamics (MD) simulations, we identify and validate a novel SXXLF motif in the NTD which mediates interactions with both coregulators and the ligand binding domain. Mutation of the motif induces large changes in conformational and allosteric coupling in FXR. Our study identifies a new nuclear receptor-interacting motif that modulates the transcriptional activity of FXR."
"pubmed","42723155","10.1002/advs.77238","A Site-Aware Representation Learning Framework For Unified Molecular Interaction Modeling and Generative Design.","Luo, Gang; Zhang, Qianqian; Wang, Chenhao; Yi, Zhiheng; Wang, Alex Jinpeng; Tang, Jing; Li, Min","Advanced science (Weinheim, Baden-Wurttemberg, Germany)","2026-09-11","https://pubmed.ncbi.nlm.nih.gov/42723155/","Unifying drug-target affinity prediction and targeted molecular design within a single interpretable framework remains challenging. Many sequence-based affinity and design methods rely on global target representations without explicitly modeling binding regions, leading to site-level ambiguity in both screening and design. By contrast, structure-based methods require high-quality structural data and are poorly suited to dynamic targets. In this study, a new model named MolDBG is proposed as a unified site-aware framework that combines affinity prediction, binding-site identification, and affinity-conditioned molecular generation within a single architecture. With binding-site supervision, MolDBG prioritizes interaction-critical residues before learning drug-target representations, reducing false positives from misaligned binding sites and improving interpretability. MolDBG achieves competitive performance across all three tasks while enabling site-specific affinity prediction and interpretable binding-site discovery. The framework generalizes to structurally elusive targets, including cryptic pockets and intrinsically disordered proteins. Overall, these results demonstrate that MolDBG is a promising framework for molecular design and screening."
"pubmed","42714169","10.2196/84753","Extended Reality Interventions for Osteoarthritis of the Knee and Recovery After Total Knee Arthroplasty: Systematic Review and Meta-Analyses.","Kalinowski, Caleb; Goldsmith, Elizabeth; Anthony, Maylen; Landsteiner, Adrienne; Ullman, Kristen; Zerzan, Nicholas; Rich, Tonya; Calvert, Collin; Wilt, Timothy J; Duan-Porter, Wei; Ewart, David","Journal of medical Internet research","2026-09-09","https://pubmed.ncbi.nlm.nih.gov/42714169/","BACKGROUND: Nonpharmacologic interventions are important for treating knee pain due to osteoarthritis or after total knee arthroplasty (TKA), and extended reality (XR) technology may enhance treatments for these indications. OBJECTIVE: This systematic review aimed to evaluate XR interventions for pain due to knee osteoarthritis (KOA) or for recovery after TKA. METHODS: Databases were searched through May 2023 and updated in December 2025. Eligible trials evaluated XR interventions to treat KOA pain or after TKA. We classified interventions by depth of immersion and clinical mechanism. We used the Grading of Recommendations Assessment, Development, and Evaluation (GRADE) criteria to determine the certainty of evidence for prioritized outcomes. Meta-analyses were performed when >/=3 studies evaluated similar comparisons, outcomes, and time points. RESULTS: Eligible trials addressed KOA (k=12) or recovery after TKA (k=9). Sample sizes ranged from 36 to 306 participants, and most studies had a follow-up of </=3 months. Nineteen studies assessed pain-related functioning and pain intensity, and 5 assessed adverse events (AEs). For KOA, 10 studies examined interactive digital rehabilitation (IDR), and 2 examined virtual reality (VR)-digitally augmented exercise (DAE). IDR for KOA may result in better pain-related functioning (low certainty of evidence [COE]; pooled standardized mean difference [SMD] -0.59, 95% CI -1.11 to -0.06; prediction interval [PI] -1.72 to 0.55; k=5) and lower pain intensity at 6-8 weeks (low COE; pooled SMD -0.46, 95% CI -0.92 to 0.00; PI -1.39 to 0.47; k=4). VR-DAE for KOA (k=2) produced inconsistent results (very low COE). For post-TKA studies, 5 examined IDR, 2 examined VR-DAE, 1 examined VR-distraction, and 1 examined VR-psychoeducation. Post-TKA IDR may result in better pain-related functioning (low [k=4] and moderate COE [k=1]) but little to no difference in pain intensity (low-moderate COE; pooled SMD at 3-4 months -0.12, 95% CI -0.75 to 0.52; PI -1.63 to 1.27; k=3). VR-psychoeducation probably results in lower pain at 4 weeks (moderate COE; k=1), and VR-distraction may result in 6 months (low COE; k=1), whereas VR-DAE produced mixed findings (k=2; very low COE). IDR was not associated with AEs, and VR may not be associated with AEs for KOA (high and low COE), though AE reporting was uncommon (k=5) and evidence was very uncertain for post-TKA. CONCLUSIONS: IDR may augment treatment for KOA and post-TKA recovery, and VR may benefit post-TKA rehabilitation. This review is the first to stratify by level of immersion, clinical mechanism, and follow-up duration and to systematically evaluate AEs. IDR may be ready for integration into KOA care, while use after TKA needs more evidence. Randomized controlled trials with implementation outcomes could determine how XR interventions can be used for KOA, whereas trials evaluating efficacy and AEs are needed before their use for post-TKA."
"pubmed","42713289","10.1016/j.fochx.2026.104380","Rheological modulation and microstructural densification of hydrogels induced by Choy sum polysaccharides: Dual applications in dysphagia diets and anthocyanin stabilization.","He, Liming; Li, Junjie; Liu, Enhui; Zhou, Hong; Zhu, Hongfei; Xia, Yanshi; Yong, Yueyuan; Li, Xiaopeng","Food chemistry: X","2026-09-09","https://pubmed.ncbi.nlm.nih.gov/42713289/","Texture-modified foods facilitate dysphagia care and nutrient supplementation, yet conventional high-molecular-weight polysaccharide-gelatin hydrogels suffer phase separation, sticky texture and aspiration risks. Herein, cold-set composite hydrogels of gelatin and low-molecular-weight Guangdong Choy sum polysaccharides (GCSP, Mw = 71.49 kDa), were constructed to tune swallowing-friendly rheology and stabilize anthocyanin. DLS and FTIR characterizations corroborated strong hydrogen bonding and electrostatic interactions between GCSP and gelatin, forming micron aggregates. SEM observations validated the microstructural densification. GCSP reduced porosity from 78.5% (neat gelatin) to 36.2%, building a dense, thick-walled interpenetrating network. The compact network slowed anthocyanin photodegradation, retaining over 40% after 10-day UV exposure. Moreover, GCSP lowered hardness (250.3-142.5 g) alongside springiness, while preserving high cohesiveness ( approximately 0.85) and desirable thixotropic recovery, mitigating brittleness and excessive stickiness. Swallowing simulations complied with IDDSI Level 4/5 standards. This work elucidates polysaccharide-regulated protein rearrangement, offering a dual-functional matrix for safe elderly dysphagia food with anthocyanin photoprotection."
"pubmed","42709078","10.1021/acs.langmuir.6c03110","Membrane Phase, Charge, and Curvature Regulate alpha-Synuclein Binding Dynamics.","Kou, Orianna H; Sakurai, Cailyn M; Ramirez, Stephanie Y; Kim, Brian H; Johnson, David H; Zhang, Zixin; Lee, Christopher T; Zeno, Wade F","Langmuir : the ACS journal of surfaces and colloids","2026-09-08","https://pubmed.ncbi.nlm.nih.gov/42709078/","alpha-Synuclein (alphaSyn) is an intrinsically disordered protein whose interactions with lipid membranes are central to both its physiological function and its role in synucleopathies. While membrane charge, phase, and curvature are each known to influence alphaSyn binding, these properties are typically examined independently, leaving their combined effects on both equilibrium and dynamic membrane association unresolved. Here, we systematically investigate how membrane phase and charge jointly regulate alphaSyn binding, curvature sensitivity, and exchange dynamics using fluorescence microscopy, circular dichroism spectroscopy, and fluorescence recovery after photobleaching (FRAP), complemented by coarse-grained molecular dynamics simulations. Under zwitterionic conditions, alphaSyn preferentially binds highly curved gel-phase membranes, driven by curvature-dependent enrichment of packing defects arising from faceted vesicle morphologies. Incorporation of anionic lipids selectively enhances binding in liquid-phase membranes while attenuating curvature-dependent partitioning in gel-phase membranes. Dynamic measurements reveal that membrane phase and charge also govern the stability of membrane-associated alphaSyn, with gel-phase membranes and anionic lipids promoting kinetically stabilized states. Simulations show that curvature-induced defect formation is strongly amplified in gel-phase membranes but largely insensitive to charge. These findings establish that alphaSyn-membrane interactions are governed by a cooperative interplay between membrane phase, curvature, and charge and highlight the importance of resolving both thermodynamic and kinetic contributions to protein-membrane binding."
"pubmed","42701255","10.1021/jacs.6c01403","Biomolecular Condensates Dictate the Folding Landscape of Protein Alpha-Helices.","Hess, Nathaniel; Joseph, Jerelle A","Journal of the American Chemical Society","2026-09-06","https://pubmed.ncbi.nlm.nih.gov/42701255/","Protein structure is exquisitely sensitive to the surrounding chemical environment, and many proteins encounter complex environments within cells. Importantly, numerous proteins organize into biomolecular condensates horizontal line dense macromolecular assemblies with distinct physicochemical properties. This raises a fundamental question: how do condensates reshape protein structure and dynamics? Here, we investigate how protein folding landscapes are altered inside condensates, using the protein alpha-helix as a model folded domain. Atomistic simulations suggest the helix-coil transition within condensates differs markedly from its behavior in dilute solution or in the presence of inert crowders. We then use Bayesian optimization to develop a chemically specific, residue-resolution model for quantification of alpha-helical folding and apply it to characterize diverse helices, including alpha-helical domains from the disease-associated proteins TDP-43, Annexin A11, and Androgen Receptor, within condensates of varying physicochemical properties. Our results support a framework in which multivalent interactions drive unfolding while crowding promotes folding, and alpha-helix conformational ensembles inside condensates emerge from this balance. Additionally, we show that helix folding transitions are kinetically frustrated inside condensates because they are coupled to the time scale of contact rearrangement with co-condensate proteins. As such, alpha-helix folding landscapes within condensates are dually sequence-dependent, informed by both the sequence of the alpha-helical domain and co-condensate proteins. Together, our work has implications for understanding condensate-mediated proteinopathies, targeting aberrant condensates, and designing condensates to program protein function across scales."
"pubmed","42696573","10.1126/sciadv.aeg3201","Reconstitution of multistep recruitment of ULK1 to membranes in autophagy.","Duan, Yongjia; Lu, Ye; Paul, Sanjoy; Betz, Johannes; Wilhelm, Lea P; Cook, Annan S I; Ren, Xuefeng; Adriaenssens, Elias; Martens, Sascha; Ganley, Ian G; Hummer, Gerhard; Hurley, James H","Science advances","2026-09-04","https://pubmed.ncbi.nlm.nih.gov/42696573/","The human Unc51-like kinase 1 (ULK1) autophagy-initiating complex consists of ULK1, FIP200, and the Hop/Rev7/Mad2 (HORMA) domain heterodimer ATG13:ATG101. Phosphatidylinositol 3-phosphate (PI3P) is essential to recruit ULK1 complex (ULK1C) to membranes for ULK1, but ULK1C subunits do not contain PI3P-binding domains. Here, we show that the ATG13:ATG101 dimer forms a complex with the PI3P-binding protein WD40 interacting with phosphoinositide protein 3 (WIPI3), as well as WIPI2. Bound to WIPI2 and WIPI3, ATG13:ATG101 inserts its Trp-Phe (WF) finger into the membrane. Molecular dynamics simulations show that WIPIs and the WF finger cooperatively stabilize the complex on membranes. Biochemical reconstitution and cell-based assays show that WIPI3:ATG13 engagement promotes ATG16L1 phosphorylation, autophagy, and mitophagy. A kinase domain (KD)-proximal Pro-Val-Pro (PVP) motif in the ULK1 intrinsically disordered region docks onto the ATG13:ATG101 HORMA dimer brings the ULK1 KD close to the membrane. The PVP motif is essential for in vitro ULK1 phosphorylation of ATG16L1 and important for autophagy and mitophagy. These data establish a stepwise pathway for recruitment of the ULK1 KD to the vicinity of the membrane surface."
"pubmed","42687071","10.1007/s11095-026-04186-1","Transnasal Administration of Surfactant Aerosol to the Lungs of Infants Using Direct Interfaces - Lessons Learned from Computational Fluid Dynamics.","Jubaer, Hasan; Farkas, Dale; Dalton, Caleb; Momin, Mohammad A M; Hindle, Michael; Longest, Worth","Pharmaceutical research","2026-09-03","https://pubmed.ncbi.nlm.nih.gov/42687071/","PURPOSE: Direct-to-infant (D2I) transnasal aerosol surfactant therapy (AST) offers a promising non-invasive alternative for treating neonatal respiratory distress syndrome (RDS). However, achieving high lung delivery efficiency with dry powder inhalers (DPIs) requires careful optimization of complex fluid-particle interactions. This study used computational fluid dynamics (CFD) to optimize an Infant Air‑Jet Dry Powder Aerosol Delivery System (iDP‑ADS) and derive transferable design principles. METHODS: A CFD model of the iDP‑ADS coupled to a 31‑week preterm nose‑throat geometry was validated against in vitro measurements. Sensitivity analyses evaluated modeling assumptions (steady‑state vs. transient, monodisperse vs. polydisperse) and critical design parameters influencing aerosol delivery, such as upstream air volume, interface geometry, temporal aerosol emission profiles, and actuation flow rates. RESULTS: The CFD model demonstrated strong in vitro agreement (2.8% mean absolute difference). Regarding modeling: standard simplifications, particularly steady-state approximations, overpredicted lung transmission (~24%), establishing the necessity of high-fidelity transient simulations with polydisperse aerosols. Regarding aerosol delivery: integrating an upstream air volume created ""hydrodynamic shielding,"" reducing relative interface losses by up to 50%. A 10 mm diffusive path length and 20 degrees  (inward and downward) prong alignment balanced jet dissipation while minimizing nasal deposition. Front-loading of aerosol emission prevented entrapment of 10-14% of the dose in anatomical dead space. An optimal system-specific actuation flow rate of 3 L/min achieved ~53.5% aerosol lung transmission, balancing aerosolization efficiency against turbulence-driven transport losses. CONCLUSIONS: High-efficiency transnasal AST requires balancing often competing aerosol generation physics, transport behavior, and clinical constraints. This study highlights CFD as a vital design tool, providing key lessons to inform future modeling and practical interface development."
"pubmed","42681205","10.1007/978-1-0716-5372-2_14","Prediction of Intrinsically Disordered Regions That Bind RNA with DisoRDPbind.","Peng, Zhenling; Kurgan, Lukasz","Methods in molecular biology (Clifton, N.J.)","2026-09-02","https://pubmed.ncbi.nlm.nih.gov/42681205/","A common cellular function of intrinsically disordered regions (IDRs) is molecular binding, which covers interactions with various partner molecules, including proteins, peptides, nucleic acids, lipids, and small molecules. While there are many computational predictors of binding IDRs, relatively few target IDRs that bind RNAs. We focus on one of the first tools designed to predict RNA-binding IDRs: DisoRDPbind. DisoRDPbind is available as an easy-to-use web server at http://biomine.cs.vcu.edu/servers/DisoRDPbind/ . We describe the predictive model employed by DisoRDPbind and discuss its predictive performance and runtime, which were recently measured in the second CAID (Critical Assessment of protein Intrinsic Disorder) experiment. We highlight the small computational footprint of DisoRDPbind, which allows for large/proteome-scale predictions. We detail how to use the web server interface of DisoRDPbind and provide an example to illustrate how to read and interpret its prediction results. While DisoRDPbind does not identify RNA chaperones directly, we present a case study of an RNA chaperone, HCV core protein, to illustrate the method's utility in studying RNA chaperones."
